data;produto;turno;quantidade_vendida;categoria;preco_unitario
2023-06-07;prato_executivo;cafe_manha;46;prato_principal;35.9
2023-06-07;salada_caesar;almoco;15;entrada;18.5
2023-06-07;salada_caesar;jantar;11;entrada;18.5
2023-06-07;salada_caesar;cafe_manha;13;entrada;18.5
2023-06-07;frango_grelhado;almoco;37;prato_principal;32.0
2023-06-07;frango_grelhado;jantar;37;prato_principal;32.0
2023-06-07;frango_grelhado;cafe_manha;39;prato_principal;32.0
2023-06-07;suco_laranja;almoco;68;bebida;8.0
2023-06-07;suco_laranja;jantar;59;bebida;8.0
2023-06-07;suco_laranja;cafe_manha;52;bebida;8.0
2023-06-07;sobremesa_dia;almoco;38;sobremesa;12.0
2023-06-07;sobremesa_dia;jantar;12;sobremesa;12.0
2023-06-07;sobremesa_dia;cafe_manha;20;sobremesa;12.0
2023-06-07;prato_vegetariano;almoco;23;prato_principal;28.0
2023-06-07;prato_vegetariano;jantar;15;prato_principal;28.0
2023-06-07;prato_vegetariano;cafe_manha;19;prato_principal;28.0
2023-06-08;prato_executivo;almoco;53;prato_principal;35.9
2023-06-08;prato_executivo;jantar;54;prato_principal;35.9
2023-06-08;prato_executivo;cafe_manha;50;prato_principal;35.9
2023-06-08;salada_caesar;almoco;20;entrada;18.5
2023-06-08;salada_caesar;jantar;14;entrada;18.5
2023-06-08;salada_caesar;cafe_manha;9;entrada;18.5
2023-06-08;frango_grelhado;almoco;48;prato_principal;32.0
2023-06-08;frango_grelhado;jantar;34;prato_principal;32.0
2023-06-08;frango_grelhado;cafe_manha;39;prato_principal;32.0
2023-06-08;suco_laranja;almoco;65;bebida;8.0
2023-06-08;suco_laranja;jantar;64;bebida;8.0
2023-06-08;suco_laranja;cafe_manha;53;bebida;8.0
2023-06-08;sobremesa_dia;almoco;22;sobremesa;12.0
2023-06-08;sobremesa_dia;jantar;26;sobremesa;12.0
2023-06-08;sobremesa_dia;cafe_manha;21;sobremesa;12.0
2023-06-08;prato_vegetariano;almoco;18;prato_principal;28.0
2023-06-08;prato_vegetariano;jantar;30;prato_principal;28.0
2023-06-08;prato_vegetariano;cafe_manha;22;prato_principal;28.0
2023-06-09;prato_executivo;almoco;79;prato_principal;35.9
2023-06-09;prato_executivo;jantar;64;prato_principal;35.9
2023-06-09;prato_executivo;cafe_manha;54;prato_principal;35.9
2023-06-09;salada_caesar;almoco;17;entrada;18.5
2023-06-09;salada_caesar;jantar;20;entrada;18.5
2023-06-09;salada_caesar;cafe_manha;19;entrada;18.5
2023-06-09;frango_grelhado;almoco;36;prato_principal;32.0
2023-06-09;frango_grelhado;jantar;52;prato_principal;32.0
2023-06-09;frango_grelhado;cafe_manha;29;prato_principal;32.0
2023-06-09;suco_laranja;almoco;101;bebida;8.0
2023-06-09;suco_laranja;jantar;89;bebida;8.0
2023-06-09;suco_laranja;cafe_manha;63;bebida;8.0
2023-06-09;sobremesa_dia;almoco;26;sobremesa;12.0
2023-06-09;sobremesa_dia;jantar;37;sobremesa;12.0
2023-06-09;sobremesa_dia;cafe_manha;23;sobremesa;12.0
2023-06-09;prato_vegetariano;almoco;21;prato_principal;28.0
2023-06-09;prato_vegetariano;jantar;30;prato_principal;28.0
2023-06-09;prato_vegetariano;cafe_manha;23;prato_principal;28.0
2023-06-10;prato_executivo;almoco;18;prato_principal;35.9
2023-06-10;prato_executivo;jantar;71;prato_principal;35.9
2023-06-10;prato_executivo;cafe_manha;47;prato_principal;35.9
2023-06-10;salada_caesar;almoco;11;entrada;18.5
2023-06-10;salada_caesar;jantar;13;entrada;18.5
2023-06-10;salada_caesar;cafe_manha;7;entrada;18.5
2023-06-10;frango_grelhado;almoco;23;prato_principal;32.0
2023-06-10;frango_grelhado;jantar;43;prato_principal;32.0
2023-06-10;frango_grelhado;cafe_manha;27;prato_principal;32.0
2023-06-10;suco_laranja;almoco;36;bebida;8.0
2023-06-10;suco_laranja;jantar;96;bebida;8.0
2023-06-10;suco_laranja;cafe_manha;34;bebida;8.0
2023-06-10;sobremesa_dia;almoco;11;sobremesa;12.0
2023-06-10;sobremesa_dia;jantar;31;sobremesa;12.0
2023-06-10;sobremesa_dia;cafe_manha;18;sobremesa;12.0
2023-06-10;prato_vegetariano;almoco;12;prato_principal;28.0
2023-06-10;prato_vegetariano;jantar;27;prato_principal;28.0
2023-06-10;prato_vegetariano;cafe_manha;18;prato_principal;28.0
2023-06-11;prato_executivo;almoco;21;prato_principal;35.9
2023-06-11;prato_executivo;jantar;34;prato_principal;35.9
2023-06-11;prato_executivo;cafe_manha;30;prato_principal;35.9
2023-06-11;salada_caesar;almoco;4;entrada;18.5
2023-06-11;salada_caesar;jantar;8;entrada;18.5
2023-06-11;salada_caesar;cafe_manha;9;entrada;18.5
2023-06-11;frango_grelhado;almoco;16;prato_principal;32.0
2023-06-11;frango_grelhado;jantar;24;prato_principal;32.0
2023-06-11;frango_grelhado;cafe_manha;16;prato_principal;32.0
2023-06-11;suco_laranja;almoco;33;bebida;8.0
2023-06-11;suco_laranja;jantar;37;bebida;8.0
2023-06-11;suco_laranja;cafe_manha;53;bebida;8.0
2023-06-11;sobremesa_dia;almoco;4;sobremesa;12.0
2023-06-11;sobremesa_dia;jantar;14;sobremesa;12.0
2023-06-11;sobremesa_dia;cafe_manha;15;sobremesa;12.0
2023-06-11;prato_vegetariano;almoco;8;prato_principal;28.0
2023-06-11;prato_vegetariano;jantar;12;prato_principal;28.0
2023-06-11;prato_vegetariano;cafe_manha;15;prato_principal;28.0
2023-06-12;prato_executivo;almoco;58;prato_principal;35.9
2023-06-12;prato_executivo;jantar;38;prato_principal;35.9
2023-06-12;prato_executivo;cafe_manha;40;prato_principal;35.9
2023-06-12;salada_caesar;almoco;14;entrada;18.5
2023-06-12;salada_caesar;jantar;3;entrada;18.5
2023-06-12;salada_caesar;cafe_manha;10;entrada;18.5
2023-06-12;frango_grelhado;almoco;21;prato_principal;32.0
2023-06-12;frango_grelhado;jantar;22;prato_principal;32.0
2023-06-12;frango_grelhado;cafe_manha;33;prato_principal;32.0
2023-06-12;suco_laranja;almoco;61;bebida;8.0
2023-06-12;suco_laranja;cafe_manha;60;bebida;8.0
2023-06-12;sobremesa_dia;almoco;27;sobremesa;12.0
2023-06-12;sobremesa_dia;jantar;17;sobremesa;12.0
2023-06-12;sobremesa_dia;cafe_manha;22;sobremesa;12.0
2023-06-12;prato_vegetariano;almoco;15;prato_principal;28.0
2023-06-12;prato_vegetariano;jantar;16;prato_principal;28.0
2023-06-12;prato_vegetariano;cafe_manha;15;prato_principal;28.0
2023-06-13;prato_executivo;almoco;55;prato_principal;35.9
2023-06-13;prato_executivo;cafe_manha;50;prato_principal;35.9
2023-06-13;salada_caesar;almoco;13;entrada;18.5
2023-06-13;salada_caesar;jantar;8;entrada;18.5
2023-06-13;salada_caesar;cafe_manha;17;entrada;18.5
2023-06-13;frango_grelhado;almoco;39;prato_principal;32.0
2023-06-13;frango_grelhado;jantar;29;prato_principal;32.0
2023-06-13;frango_grelhado;cafe_manha;40;prato_principal;32.0
2023-06-13;suco_laranja;almoco;77;bebida;8.0
2023-06-13;suco_laranja;jantar;54;bebida;8.0
2023-06-13;suco_laranja;cafe_manha;67;bebida;8.0
2023-06-13;sobremesa_dia;almoco;35;sobremesa;12.0
2023-06-13;sobremesa_dia;jantar;20;sobremesa;12.0
2023-06-13;sobremesa_dia;cafe_manha;27;sobremesa;12.0
2023-06-13;prato_vegetariano;almoco;18;prato_principal;28.0
2023-06-13;prato_vegetariano;jantar;22;prato_principal;28.0
2023-06-13;prato_vegetariano;cafe_manha;20;prato_principal;28.0
2023-06-14;prato_executivo;almoco;61;prato_principal;35.9
2023-06-14;prato_executivo;jantar;46;prato_principal;35.9
2023-06-14;prato_executivo;cafe_manha;48;prato_principal;35.9
2023-06-14;salada_caesar;almoco;12;entrada;18.5
2023-06-14;salada_caesar;jantar;13;entrada;18.5
2023-06-14;salada_caesar;cafe_manha;10;entrada;18.5
2023-06-14;frango_grelhado;almoco;33;prato_principal;32.0
2023-06-14;frango_grelhado;jantar;28;prato_principal;32.0
2023-06-14;frango_grelhado;cafe_manha;24;prato_principal;32.0
2023-06-14;suco_laranja;almoco;75;bebida;8.0
2023-06-14;suco_laranja;jantar;59;bebida;8.0
2023-06-14;suco_laranja;cafe_manha;70;bebida;8.0
2023-06-14;sobremesa_dia;almoco;31;sobremesa;12.0
2023-06-14;sobremesa_dia;jantar;22;sobremesa;12.0
2023-06-14;prato_vegetariano;almoco;15;prato_principal;28.0
2023-06-14;prato_vegetariano;jantar;12;prato_principal;28.0
2023-06-14;prato_vegetariano;cafe_manha;12;prato_principal;28.0
2023-06-15;prato_executivo;almoco;35;prato_principal;35.9
2023-06-15;prato_executivo;jantar;43;prato_principal;35.9
2023-06-15;prato_executivo;cafe_manha;42;prato_principal;35.9
2023-06-15;salada_caesar;almoco;6;entrada;18.5
2023-06-15;salada_caesar;jantar;11;entrada;18.5
2023-06-15;salada_caesar;cafe_manha;11;entrada;18.5
2023-06-15;frango_grelhado;almoco;42;prato_principal;32.0
2023-06-15;frango_grelhado;jantar;32;prato_principal;32.0
2023-06-15;frango_grelhado;cafe_manha;17;prato_principal;32.0
2023-06-15;suco_laranja;almoco;70;bebida;8.0
2023-06-15;suco_laranja;jantar;57;bebida;8.0
2023-06-15;suco_laranja;cafe_manha;59;bebida;8.0
2023-06-15;sobremesa_dia;almoco;30;sobremesa;12.0
2023-06-15;sobremesa_dia;jantar;23;sobremesa;12.0
2023-06-15;sobremesa_dia;cafe_manha;22;sobremesa;12.0
2023-06-15;prato_vegetariano;almoco;23;prato_principal;28.0
2023-06-15;prato_vegetariano;jantar;22;prato_principal;28.0
2023-06-15;prato_vegetariano;cafe_manha;20;prato_principal;28.0
2023-06-16;prato_executivo;almoco;75;prato_principal;35.9
2023-06-16;prato_executivo;jantar;80;prato_principal;35.9
2023-06-16;prato_executivo;cafe_manha;48;prato_principal;35.9
2023-06-16;salada_caesar;almoco;13;entrada;18.5
2023-06-16;salada_caesar;cafe_manha;16;entrada;18.5
2023-06-16;frango_grelhado;almoco;41;prato_principal;32.0
2023-06-16;frango_grelhado;jantar;43;prato_principal;32.0
2023-06-16;frango_grelhado;cafe_manha;37;prato_principal;32.0
2023-06-16;suco_laranja;almoco;82;bebida;8.0
2023-06-16;suco_laranja;jantar;89;bebida;8.0
2023-06-16;suco_laranja;cafe_manha;61;bebida;8.0
2023-06-16;sobremesa_dia;almoco;35;sobremesa;12.0
2023-06-16;sobremesa_dia;jantar;32;sobremesa;12.0
2023-06-16;sobremesa_dia;cafe_manha;25;sobremesa;12.0
2023-06-16;prato_vegetariano;almoco;34;prato_principal;28.0
2023-06-16;prato_vegetariano;jantar;19;prato_principal;28.0
2023-06-16;prato_vegetariano;cafe_manha;22;prato_principal;28.0
2023-06-17;prato_executivo;almoco;27;prato_principal;35.9
2023-06-17;prato_executivo;jantar;59;prato_principal;35.9
2023-06-17;prato_executivo;cafe_manha;37;prato_principal;35.9
2023-06-17;salada_caesar;almoco;9;entrada;18.5
2023-06-17;salada_caesar;jantar;19;entrada;18.5
2023-06-17;salada_caesar;cafe_manha;10;entrada;18.5
2023-06-17;frango_grelhado;almoco;31;prato_principal;32.0
2023-06-17;frango_grelhado;jantar;50;prato_principal;32.0
2023-06-17;frango_grelhado;cafe_manha;27;prato_principal;32.0
2023-06-17;suco_laranja;almoco;44;bebida;8.0
2023-06-17;suco_laranja;jantar;81;bebida;8.0
2023-06-17;suco_laranja;cafe_manha;42;bebida;8.0
2023-06-17;sobremesa_dia;almoco;18;sobremesa;12.0
2023-06-17;sobremesa_dia;jantar;27;sobremesa;12.0
2023-06-17;sobremesa_dia;cafe_manha;23;sobremesa;12.0
2023-06-17;prato_vegetariano;almoco;18;prato_principal;28.0
2023-06-17;prato_vegetariano;jantar;23;prato_principal;28.0
2023-06-17;prato_vegetariano;cafe_manha;17;prato_principal;28.0
2023-06-18;prato_executivo;almoco;20;prato_principal;35.9
2023-06-18;prato_executivo;jantar;29;prato_principal;35.9
2023-06-18;prato_executivo;cafe_manha;29;prato_principal;35.9
2023-06-18;salada_caesar;almoco;5;entrada;18.5
2023-06-18;frango_grelhado;almoco;8;prato_principal;32.0
2023-06-18;frango_grelhado;jantar;18;prato_principal;32.0
2023-06-18;frango_grelhado;cafe_manha;26;prato_principal;32.0
2023-06-18;suco_laranja;almoco;29;bebida;8.0
2023-06-18;suco_laranja;jantar;39;bebida;8.0
2023-06-18;suco_laranja;cafe_manha;57;bebida;8.0
2023-06-18;sobremesa_dia;jantar;16;sobremesa;12.0
2023-06-18;sobremesa_dia;cafe_manha;17;sobremesa;12.0
2023-06-18;prato_vegetariano;almoco;11;prato_principal;28.0
2023-06-18;prato_vegetariano;cafe_manha;10;prato_principal;28.0
2023-06-19;prato_executivo;almoco;38;prato_principal;35.9
2023-06-19;prato_executivo;jantar;42;prato_principal;35.9
2023-06-19;prato_executivo;cafe_manha;40;prato_principal;35.9
2023-06-19;salada_caesar;almoco;9;entrada;18.5
2023-06-19;salada_caesar;jantar;15;entrada;18.5
2023-06-19;salada_caesar;cafe_manha;9;entrada;18.5
2023-06-19;frango_grelhado;almoco;29;prato_principal;32.0
2023-06-19;frango_grelhado;jantar;27;prato_principal;32.0
2023-06-19;frango_grelhado;cafe_manha;24;prato_principal;32.0
2023-06-19;suco_laranja;almoco;58;bebida;8.0
2023-06-19;suco_laranja;jantar;48;bebida;8.0
2023-06-19;suco_laranja;cafe_manha;64;bebida;8.0
2023-06-19;sobremesa_dia;almoco;22;sobremesa;12.0
2023-06-19;sobremesa_dia;jantar;11;sobremesa;12.0
2023-06-19;sobremesa_dia;cafe_manha;12;sobremesa;12.0
2023-06-19;prato_vegetariano;almoco;26;prato_principal;28.0
2023-06-19;prato_vegetariano;jantar;15;prato_principal;28.0
2023-06-19;prato_vegetariano;cafe_manha;25;prato_principal;28.0
2023-06-20;prato_executivo;almoco;53;prato_principal;35.9
2023-06-20;prato_executivo;jantar;35;prato_principal;35.9
2023-06-20;prato_executivo;cafe_manha;46;prato_principal;35.9
2023-06-20;salada_caesar;almoco;20;entrada;18.5
2023-06-20;salada_caesar;jantar;12;entrada;18.5
2023-06-20;salada_caesar;cafe_manha;12;entrada;18.5
2023-06-20;frango_grelhado;almoco;35;prato_principal;32.0
2023-06-20;frango_grelhado;cafe_manha;22;prato_principal;32.0
2023-06-20;suco_laranja;almoco;67;bebida;8.0
2023-06-20;suco_laranja;jantar;52;bebida;8.0
2023-06-20;suco_laranja;cafe_manha;52;bebida;8.0
2023-06-20;sobremesa_dia;almoco;31;sobremesa;12.0
2023-06-20;sobremesa_dia;jantar;21;sobremesa;12.0
2023-06-20;sobremesa_dia;cafe_manha;24;sobremesa;12.0
2023-06-20;prato_vegetariano;almoco;24;prato_principal;28.0
2023-06-20;prato_vegetariano;jantar;18;prato_principal;28.0
2023-06-20;prato_vegetariano;cafe_manha;16;prato_principal;28.0
2023-06-21;prato_executivo;almoco;50;prato_principal;35.9
2023-06-21;prato_executivo;jantar;40;prato_principal;35.9
2023-06-21;prato_executivo;cafe_manha;47;prato_principal;35.9
2023-06-21;salada_caesar;almoco;16;entrada;18.5
2023-06-21;salada_caesar;jantar;7;entrada;18.5
2023-06-21;salada_caesar;cafe_manha;17;entrada;18.5
2023-06-21;frango_grelhado;almoco;36;prato_principal;32.0
2023-06-21;frango_grelhado;jantar;31;prato_principal;32.0
2023-06-21;frango_grelhado;cafe_manha;20;prato_principal;32.0
2023-06-21;suco_laranja;almoco;56;bebida;8.0
2023-06-21;suco_laranja;jantar;43;bebida;8.0
2023-06-21;suco_laranja;cafe_manha;59;bebida;8.0
2023-06-21;sobremesa_dia;almoco;23;sobremesa;12.0
2023-06-21;sobremesa_dia;jantar;23;sobremesa;12.0
2023-06-21;sobremesa_dia;cafe_manha;20;sobremesa;12.0
2023-06-21;prato_vegetariano;almoco;20;prato_principal;28.0
2023-06-21;prato_vegetariano;jantar;26;prato_principal;28.0
2023-06-21;prato_vegetariano;cafe_manha;23;prato_principal;28.0
2023-06-22;prato_executivo;almoco;57;prato_principal;35.9
2023-06-22;prato_executivo;jantar;37;prato_principal;35.9
2023-06-22;prato_executivo;cafe_manha;41;prato_principal;35.9
2023-06-22;salada_caesar;jantar;12;entrada;18.5
2023-06-22;salada_caesar;cafe_manha;10;entrada;18.5
2023-06-22;frango_grelhado;almoco;33;prato_principal;32.0
2023-06-22;frango_grelhado;jantar;34;prato_principal;32.0
2023-06-22;frango_grelhado;cafe_manha;34;prato_principal;32.0
2023-06-22;suco_laranja;almoco;72;bebida;8.0
2023-06-22;suco_laranja;jantar;66;bebida;8.0
2023-06-22;suco_laranja;cafe_manha;58;bebida;8.0
2023-06-22;sobremesa_dia;almoco;29;sobremesa;12.0
2023-06-22;sobremesa_dia;jantar;16;sobremesa;12.0
2023-06-22;sobremesa_dia;cafe_manha;25;sobremesa;12.0
2023-06-22;prato_vegetariano;almoco;20;prato_principal;28.0
2023-06-22;prato_vegetariano;jantar;17;prato_principal;28.0
2023-06-22;prato_vegetariano;cafe_manha;16;prato_principal;28.0
2023-06-23;prato_executivo;almoco;54;prato_principal;35.9
2023-06-23;prato_executivo;jantar;53;prato_principal;35.9
2023-06-23;prato_executivo;cafe_manha;50;prato_principal;35.9
2023-06-23;salada_caesar;almoco;15;entrada;18.5
2023-06-23;salada_caesar;jantar;20;entrada;18.5
2023-06-23;salada_caesar;cafe_manha;13;entrada;18.5
2023-06-23;frango_grelhado;almoco;33;prato_principal;32.0
2023-06-23;frango_grelhado;jantar;43;prato_principal;32.0
2023-06-23;frango_grelhado;cafe_manha;30;prato_principal;32.0
2023-06-23;suco_laranja;almoco;89;bebida;8.0
2023-06-23;suco_laranja;jantar;88;bebida;8.0
2023-06-23;suco_laranja;cafe_manha;72;bebida;8.0
2023-06-23;sobremesa_dia;almoco;22;sobremesa;12.0
2023-06-23;sobremesa_dia;jantar;16;sobremesa;12.0
2023-06-23;sobremesa_dia;cafe_manha;24;sobremesa;12.0
2023-06-23;prato_vegetariano;almoco;20;prato_principal;28.0
2023-06-23;prato_vegetariano;jantar;27;prato_principal;28.0
2023-06-23;prato_vegetariano;cafe_manha;18;prato_principal;28.0
2023-06-24;prato_executivo;almoco;33;prato_principal;35.9
2023-06-24;prato_executivo;jantar;58;prato_principal;35.9
2023-06-24;prato_executivo;cafe_manha;27;prato_principal;35.9
2023-06-24;salada_caesar;almoco;9;entrada;18.5
2023-06-24;salada_caesar;jantar;16;entrada;18.5
2023-06-24;salada_caesar;cafe_manha;9;entrada;18.5
2023-06-24;frango_grelhado;almoco;25;prato_principal;32.0
2023-06-24;frango_grelhado;jantar;47;prato_principal;32.0
2023-06-24;frango_grelhado;cafe_manha;24;prato_principal;32.0
2023-06-24;suco_laranja;almoco;45;bebida;8.0
2023-06-24;suco_laranja;jantar;80;bebida;8.0
2023-06-24;sobremesa_dia;almoco;5;sobremesa;12.0
2023-06-24;sobremesa_dia;jantar;29;sobremesa;12.0
2023-06-24;sobremesa_dia;cafe_manha;12;sobremesa;12.0
2023-06-24;prato_vegetariano;almoco;19;prato_principal;28.0
2023-06-24;prato_vegetariano;jantar;18;prato_principal;28.0
2023-06-24;prato_vegetariano;cafe_manha;14;prato_principal;28.0
2023-06-25;prato_executivo;jantar;23;prato_principal;35.9
2023-06-25;prato_executivo;cafe_manha;29;prato_principal;35.9
2023-06-25;salada_caesar;almoco;13;entrada;18.5
2023-06-25;salada_caesar;jantar;6;entrada;18.5
2023-06-25;salada_caesar;cafe_manha;7;entrada;18.5
2023-06-25;frango_grelhado;almoco;11;prato_principal;32.0
2023-06-25;frango_grelhado;jantar;18;prato_principal;32.0
2023-06-25;frango_grelhado;cafe_manha;25;prato_principal;32.0
2023-06-25;suco_laranja;almoco;33;bebida;8.0
2023-06-25;suco_laranja;jantar;43;bebida;8.0
2023-06-25;suco_laranja;cafe_manha;55;bebida;8.0
2023-06-25;sobremesa_dia;almoco;10;sobremesa;12.0
2023-06-25;sobremesa_dia;jantar;18;sobremesa;12.0
2023-06-25;sobremesa_dia;cafe_manha;15;sobremesa;12.0
2023-06-25;prato_vegetariano;almoco;6;prato_principal;28.0
2023-06-25;prato_vegetariano;jantar;14;prato_principal;28.0
2023-06-25;prato_vegetariano;cafe_manha;13;prato_principal;28.0
2023-06-26;prato_executivo;almoco;43;prato_principal;35.9
2023-06-26;prato_executivo;jantar;46;prato_principal;35.9
2023-06-26;prato_executivo;cafe_manha;54;prato_principal;35.9
2023-06-26;salada_caesar;almoco;6;entrada;18.5
2023-06-26;salada_caesar;jantar;14;entrada;18.5
2023-06-26;salada_caesar;cafe_manha;6;entrada;18.5
2023-06-26;frango_grelhado;almoco;31;prato_principal;32.0
2023-06-26;frango_grelhado;jantar;14;prato_principal;32.0
2023-06-26;frango_grelhado;cafe_manha;25;prato_principal;32.0
2023-06-26;suco_laranja;almoco;72;bebida;8.0
2023-06-26;suco_laranja;jantar;52;bebida;8.0
2023-06-26;suco_laranja;cafe_manha;61;bebida;8.0
2023-06-26;sobremesa_dia;almoco;19;sobremesa;12.0
2023-06-26;sobremesa_dia;jantar;17;sobremesa;12.0
2023-06-26;sobremesa_dia;cafe_manha;15;sobremesa;12.0
2023-06-26;prato_vegetariano;almoco;14;prato_principal;28.0
2023-06-26;prato_vegetariano;cafe_manha;13;prato_principal;28.0
2023-06-27;prato_executivo;almoco;42;prato_principal;35.9
2023-06-27;prato_executivo;jantar;34;prato_principal;35.9
2023-06-27;prato_executivo;cafe_manha;35;prato_principal;35.9
2023-06-27;salada_caesar;almoco;9;entrada;18.5
2023-06-27;salada_caesar;jantar;9;entrada;18.5
2023-06-27;salada_caesar;cafe_manha;7;entrada;18.5
2023-06-27;frango_grelhado;almoco;37;prato_principal;32.0
2023-06-27;frango_grelhado;jantar;33;prato_principal;32.0
2023-06-27;frango_grelhado;cafe_manha;31;prato_principal;32.0
2023-06-27;suco_laranja;almoco;60;bebida;8.0
2023-06-27;suco_laranja;jantar;43;bebida;8.0
2023-06-27;suco_laranja;cafe_manha;63;bebida;8.0
2023-06-27;sobremesa_dia;almoco;23;sobremesa;12.0
2023-06-27;sobremesa_dia;cafe_manha;21;sobremesa;12.0
2023-06-27;prato_vegetariano;almoco;23;prato_principal;28.0
2023-06-27;prato_vegetariano;jantar;10;prato_principal;28.0
2023-06-27;prato_vegetariano;cafe_manha;16;prato_principal;28.0
2023-06-28;prato_executivo;almoco;53;prato_principal;35.9
2023-06-28;prato_executivo;jantar;46;prato_principal;35.9
2023-06-28;prato_executivo;cafe_manha;44;prato_principal;35.9
2023-06-28;salada_caesar;almoco;11;entrada;18.5
2023-06-28;salada_caesar;jantar;8;entrada;18.5
2023-06-28;salada_caesar;cafe_manha;16;entrada;18.5
2023-06-28;frango_grelhado;almoco;32;prato_principal;32.0
2023-06-28;frango_grelhado;jantar;17;prato_principal;32.0
2023-06-28;frango_grelhado;cafe_manha;29;prato_principal;32.0
2023-06-28;suco_laranja;almoco;63;bebida;8.0
2023-06-28;suco_laranja;jantar;64;bebida;8.0
2023-06-28;suco_laranja;cafe_manha;70;bebida;8.0
2023-06-28;sobremesa_dia;almoco;24;sobremesa;12.0
2023-06-28;sobremesa_dia;jantar;17;sobremesa;12.0
2023-06-28;sobremesa_dia;cafe_manha;25;sobremesa;12.0
2023-06-28;prato_vegetariano;almoco;18;prato_principal;28.0
2023-06-28;prato_vegetariano;jantar;19;prato_principal;28.0
